DATA,BANDEIRA,LOJA,QUANTIDADE,SETOR,VALIDADE
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2024-10-18
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2024-09-28
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2024-09-30
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2024-10-11
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-10
,SEBASTIAO,31,37,PERECIVEIS LATICINIOS,2024-10-21
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-12
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2024-10-19
,SEBASTIAO,31,8,PERECIVEIS LATICINIOS,2024-10-20
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-13
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2024-10-20
,SEBASTIAO,31,13,PERECIVEIS LATICINIOS,2024-10-20
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-20
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-19
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-02
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2024-10-19
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2024-10-18
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2024-10-08
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-21
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-15
,SEBASTIAO,31,1,MERCEARIA LIQUIDA,2024-10-21
,SEBASTIAO,31,1,PERECIVEIS COMPLEMENTARES,2024-10-16
,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2024-10-22
,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2024-10-19
,SEBASTIAO,31,3,MERCEARIA COMPLEMENTAR,2024-10-11
,SEBASTIAO,31,19,MERCEARIA COMPLEMENTAR,2024-08-29
,SEBASTIAO,31,2,MERCEARIA COMPLEMENTAR,2024-10-09
,SEBASTIAO,8,3,PERECIVEIS LATICINIOS,2024-10-21
,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2024-10-15
,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2024-10-20
,SEBASTIAO,8,4,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,8,26,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,8,3,PERECIVEIS LATICINIOS,2024-10-11
,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2024-10-21
,SEBASTIAO,8,2,MERCEARIA LIQUIDA,2024-10-23
,SEBASTIAO,8,1,MERCEARIA LIQUIDA,2024-09-26
,SEBASTIAO,8,20,PERECIVEIS ACOUGUE,2024-10-22
,SEBASTIAO,8,1,PERECIVEIS ACOUGUE,2024-10-12
,SEBASTIAO,8,26,PERECIVEIS ACOUGUE,2024-10-14
,SEBASTIAO,8,6,PERECIVEIS ACOUGUE,2024-10-07
,SEBASTIAO,8,1,PERECIVEIS ACOUGUE,2024-10-13
,SEBASTIAO,8,2,PERECIVEIS COMPLEMENTARES,2024-10-23
,SEBASTIAO,8,2,PERECIVEIS COMPLEMENTARES,2024-10-19
,SEBASTIAO,8,12,MERCEARIA BASICA,2024-10-07
,SEBASTIAO,8,2,MERCEARIA BASICA,2024-10-01
,SEBASTIAO,8,5,MERCEARIA COMPLEMENTAR,2024-10-19
,SEBASTIAO,8,6,MERCEARIA COMPLEMENTAR,2024-10-02
,SEBASTIAO,8,6,MERCEARIA COMPLEMENTAR,2024-10-18
,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2024-08-21
,SEBASTIAO,8,13,MERCEARIA COMPLEMENTAR,2024-10-03
,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2024-08-01
,SEBASTIAO,8,2,MERCEARIA COMPLEMENTAR,2024-09-16
,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2024-10-03
,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2024-10-05
,SEBASTIAO,32,2,PERECIVEIS LATICINIOS,2024-10-23
,SEBASTIAO,32,4,PERECIVEIS LATICINIOS,2024-10-14
,SEBASTIAO,32,3,PERECIVEIS COMPLEMENTARES,2024-09-29
,SEBASTIAO,32,44,MERCEARIA LIQUIDA,2024-10-20
,SEBASTIAO,32,19,MERCEARIA LIQUIDA,2024-10-06
,SEBASTIAO,32,9,MERCEARIA LIQUIDA,2024-10-18
,SEBASTIAO,32,4,MERCEARIA COMPLEMENTAR,2024-10-12
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-08-29
,SEBASTIAO,32,22,MERCEARIA COMPLEMENTAR,2024-07-30
,SEBASTIAO,32,12,MERCEARIA COMPLEMENTAR,2024-10-04
,SEBASTIAO,32,3,MERCEARIA COMPLEMENTAR,2024-09-26
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-10-16
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-10-21
,SEBASTIAO,32,7,MERCEARIA COMPLEMENTAR,2024-10-20
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-10-07
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-10-20
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-10-18
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2024-10-23
,SEBASTIAO,35,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-24
,SEBASTIAO,35,2,PERECIVEIS LATICINIOS,2024-10-24
,SEBASTIAO,35,3,PERECIVEIS LATICINIOS,2024-10-23
,SEBASTIAO,35,2,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,35,1,PERECIVEIS LATICINIOS,2024-10-24
,SEBASTIAO,35,1,PERECIVEIS COMPLEMENTARES,2024-09-08
,SEBASTIAO,35,2,PERECIVEIS COMPLEMENTARES,2024-10-23
,SEBASTIAO,35,1,PERECIVEIS COMPLEMENTARES,2024-09-04
,SEBASTIAO,35,1,MERCEARIA LIQUIDA,2024-09-12
,SEBASTIAO,35,5,MERCEARIA LIQUIDA,2024-10-09
,SEBASTIAO,35,9,MERCEARIA LIQUIDA,2024-10-14
,SEBASTIAO,35,4,MERCEARIA LIQUIDA,2024-09-03
,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2024-10-14
,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2024-10-12
,SEBASTIAO,35,25,MERCEARIA COMPLEMENTAR,2024-09-30
,SEBASTIAO,35,24,MERCEARIA COMPLEMENTAR,2024-10-24
,SEBASTIAO,35,121,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,35,60,PERECIVEIS LATICINIOS,2024-10-21
,SEBASTIAO,35,28,PERECIVEIS LATICINIOS,2024-09-09
,SEBASTIAO,35,12,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,35,3,PERECIVEIS LATICINIOS,2024-10-20
,SEBASTIAO,35,2,PERECIVEIS LATICINIOS,2024-10-24
,SEBASTIAO,35,21,PERECIVEIS LATICINIOS,2024-10-03
,SEBASTIAO,35,1,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,35,1,PERECIVEIS COMPLEMENTARES,2024-10-16
,SEBASTIAO,35,3,PERECIVEIS COMPLEMENTARES,2024-10-22
,SEBASTIAO,35,11,PERECIVEIS COMPLEMENTARES,2024-10-24
,SEBASTIAO,35,1,PERECIVEIS COMPLEMENTARES,2024-10-19
,SEBASTIAO,35,1,PERECIVEIS COMPLEMENTARES,2024-10-24
,SEBASTIAO,35,4,MERCEARIA COMPLEMENTAR,2024-10-21
,SEBASTIAO,35,9,MERCEARIA COMPLEMENTAR,2024-10-18
,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2024-10-15
,SEBASTIAO,35,3,MERCEARIA COMPLEMENTAR,2024-09-28
,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2024-08-09
,SEBASTIAO,35,1,MERCEARIA BASICA,2024-10-01
,JOAO,36,177,MERCEARIA LIQUIDA,2024-10-22
,JOAO,36,50,MERCEARIA LIQUIDA,2024-10-23
,JOAO,36,5,MERCEARIA LIMPEZA,2024-09-30
,JOAO,36,1,MERCEARIA PERFUMARIA,2024-07-31
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2024-09-22
,JOAO,36,43,MERCEARIA COMPLEMENTAR,2024-10-25
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2024-10-13
,JOAO,36,4,MERCEARIA COMPLEMENTAR,2024-10-17
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2024-09-30
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2024-10-24
,JOAO,36,3,MERCEARIA COMPLEMENTAR,2024-09-10
,SEBASTIAO,23,3,PERECIVEIS LATICINIOS,2024-10-11
,SEBASTIAO,23,2,PERECIVEIS LATICINIOS,2024-10-25
,SEBASTIAO,23,6,PERECIVEIS LATICINIOS,2024-10-22
,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2024-10-24
,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2024-09-07
,SEBASTIAO,23,1,MERCEARIA LIQUIDA,2024-08-09
,SEBASTIAO,23,1,PERECIVEIS FLV,2024-08-31
,SEBASTIAO,23,15,PERECIVEIS FLV,2024-10-27
,SEBASTIAO,23,12,PERECIVEIS COMPLEMENTARES,2024-10-26
,SEBASTIAO,23,7,PERECIVEIS COMPLEMENTARES,2024-10-27
,SEBASTIAO,23,1,PERECIVEIS COMPLEMENTARES,2024-10-24
,SEBASTIAO,23,5,PERECIVEIS COMPLEMENTARES,2024-10-27
,SEBASTIAO,23,2,MERCEARIA COMPLEMENTAR,2024-10-24
,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2024-10-21
,SEBASTIAO,23,3,MERCEARIA COMPLEMENTAR,2024-08-13
,SEBASTIAO,23,51,MERCEARIA COMPLEMENTAR,2024-10-20
,SEBASTIAO,23,9,MERCEARIA COMPLEMENTAR,2024-10-21
,JOAO,16,1,PERECIVEIS LATICINIOS,2024-10-28
,JOAO,16,3,PERECIVEIS LATICINIOS,2024-10-26
,JOAO,16,5,PERECIVEIS LATICINIOS,2024-10-25
,JOAO,16,1,PERECIVEIS LATICINIOS,2024-10-04
,JOAO,16,2,PERECIVEIS LATICINIOS,2024-10-28
,JOAO,16,2,PERECIVEIS LATICINIOS,2024-10-28
,JOAO,16,3,PERECIVEIS LATICINIOS,2024-09-21
,JOAO,16,1,MERCEARIA LIQUIDA,2024-09-22
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-10-21
,JOAO,16,8,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,16,2,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,16,56,MERCEARIA COMPLEMENTAR,2024-09-23
,JOAO,16,18,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,16,7,MERCEARIA COMPLEMENTAR,2024-09-14
,JOAO,16,2,MERCEARIA COMPLEMENTAR,2024-10-20
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-09-20
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-10-15
,JOAO,16,4,MERCEARIA COMPLEMENTAR,2024-10-21
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-10-06
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-10-02
,JOAO,16,2,MERCEARIA COMPLEMENTAR,2024-08-22
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-08-23
,JOAO,16,7,MERCEARIA COMPLEMENTAR,2024-10-17
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2024-10-17
,JOAO,16,43,MERCEARIA COMPLEMENTAR,2024-08-31
,JOAO,30,1,PERECIVEIS LATICINIOS,2024-10-25
,JOAO,30,1,PERECIVEIS LATICINIOS,2024-10-26
,JOAO,30,7,PERECIVEIS FLV,2024-10-24
,JOAO,30,1,PERECIVEIS FLV,2024-10-18
,JOAO,30,1,PERECIVEIS COMPLEMENTARES,2024-10-18
,JOAO,30,1,PERECIVEIS COMPLEMENTARES,2024-10-16
,JOAO,30,1,PERECIVEIS COMPLEMENTARES,2024-10-14
,JOAO,30,1,MERCEARIA PERFUMARIA,2024-09-30
,JOAO,30,2,MERCEARIA LIQUIDA,2024-09-26
,JOAO,30,3,MERCEARIA COMPLEMENTAR,2024-10-24
,JOAO,7,1,PERECIVEIS LATICINIOS,2024-10-29
,JOAO,7,5,PERECIVEIS LATICINIOS,2024-10-23
,JOAO,7,1,PERECIVEIS LATICINIOS,2024-10-26
,JOAO,7,2,PERECIVEIS ACOUGUE,2024-10-24
,JOAO,7,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-20
,JOAO,7,2,PERECIVEIS FLV,2024-10-29
,JOAO,7,1,PERECIVEIS COMPLEMENTARES,2024-10-29
,JOAO,7,1,PERECIVEIS COMPLEMENTARES,2024-10-29
,JOAO,7,24,MERCEARIA COMPLEMENTAR,2024-10-26
,JOAO,7,14,MERCEARIA COMPLEMENTAR,2024-10-08
,JOAO,7,2,MERCEARIA COMPLEMENTAR,2024-10-13
,JOAO,7,5,MERCEARIA COMPLEMENTAR,2024-10-03
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2024-10-26
,JOAO,17,10,PERECIVEIS LATICINIOS,2024-10-27
,JOAO,17,3,PERECIVEIS LATICINIOS,2024-10-29
,JOAO,17,1,PERECIVEIS LATICINIOS,2024-10-28
,JOAO,17,1,PERECIVEIS LATICINIOS,2024-10-27
,JOAO,17,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-29
,JOAO,17,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-25
,JOAO,17,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-16
,JOAO,17,10,PERECIVEIS COMPLEMENTARES,2024-10-29
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2024-10-18
,JOAO,17,3,MERCEARIA COMPLEMENTAR,2024-10-20
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2024-10-07
,JOAO,17,5,MERCEARIA COMPLEMENTAR,2024-09-01
,JOAO,17,13,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,17,5,MERCEARIA COMPLEMENTAR,2024-10-22
,JOAO,17,12,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2024-07-31
,JOAO,17,8,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,17,16,MERCEARIA COMPLEMENTAR,2024-10-28
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2024-08-07
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2024-10-28
2024-11-01,JOAO,12,2,PERECIVEIS LATICINIOS,2024-10-16
2024-11-01,JOAO,12,11,PERECIVEIS LATICINIOS,2024-10-22
2024-11-01,JOAO,12,1,PERECIVEIS LATICINIOS,2024-10-19
2024-11-01,JOAO,12,2,PERECIVEIS LATICINIOS,2024-10-27
2024-11-01,JOAO,12,2,MERCEARIA PERFUMARIA,2024-10-31
2024-11-01,JOAO,12,12,MERCEARIA PERFUMARIA,2024-09-30
2024-11-01,JOAO,12,15,MERCEARIA PERFUMARIA,2024-10-31
2024-11-01,JOAO,12,3,MERCEARIA PERFUMARIA,2024-09-30
2024-11-01,JOAO,12,1,MERCEARIA PERFUMARIA,2024-07-31
2024-11-01,JOAO,12,4,PERECIVEIS FLV,2024-10-31
2024-11-01,JOAO,12,4,PERECIVEIS COMPLEMENTARES,2024-10-28
2024-11-01,JOAO,12,7,PERECIVEIS COMPLEMENTARES,2024-10-29
2024-11-01,JOAO,12,4,MERCEARIA BASICA,2024-10-01
2024-11-01,JOAO,12,1,MERCEARIA COMPLEMENTAR,2024-10-24
2024-11-01,JOAO,12,1,MERCEARIA COMPLEMENTAR,2024-09-27
2024-11-01,JOAO,12,1,MERCEARIA COMPLEMENTAR,2024-10-26
2024-11-01,JOAO,12,1,MERCEARIA COMPLEMENTAR,2023-03-10
2024-11-01,JOAO,12,1,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-01,JOAO,25,5,PERECIVEIS LATICINIOS,2024-09-16
2024-11-01,JOAO,25,1,PERECIVEIS LATICINIOS,2024-10-29
2024-11-01,JOAO,25,2,PERECIVEIS LATICINIOS,2024-10-29
2024-11-01,JOAO,25,4,PERECIVEIS LATICINIOS,2024-10-28
2024-11-01,JOAO,25,1,PERECIVEIS LATICINIOS,2024-10-28
2024-11-01,JOAO,25,1,PERECIVEIS LATICINIOS,2024-10-05
2024-11-01,JOAO,25,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-30
2024-11-01,JOAO,25,4,PERECIVEIS COMPLEMENTARES,2024-10-23
2024-11-01,JOAO,25,6,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-01,JOAO,25,3,PERECIVEIS COMPLEMENTARES,2024-10-22
2024-11-01,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2024-10-15
2024-11-01,JOAO,25,4,PERECIVEIS COMPLEMENTARES,2024-10-28
2024-11-01,JOAO,25,2,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-01,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2024-10-29
2024-11-01,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-01,JOAO,25,3,PERECIVEIS COMPLEMENTARES,2024-10-23
2024-11-01,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-01,JOAO,25,7,MERCEARIA BASICA,2024-09-22
2024-11-01,JOAO,25,2,MERCEARIA COMPLEMENTAR,2024-10-18
2024-11-01,JOAO,25,1,MERCEARIA COMPLEMENTAR,2024-10-19
2024-11-01,JOAO,25,1,MERCEARIA COMPLEMENTAR,2023-11-30
2024-11-01,JOAO,25,17,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-04,SEBASTIAO,15,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-28
2024-11-04,SEBASTIAO,15,15,PERECIVEIS LATICINIOS,2024-11-02
2024-11-04,SEBASTIAO,15,7,PERECIVEIS LATICINIOS,2024-11-02
2024-11-04,SEBASTIAO,15,3,PERECIVEIS LATICINIOS,2024-10-31
2024-11-04,SEBASTIAO,15,6,PERECIVEIS LATICINIOS,2024-10-31
2024-11-04,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2024-10-23
2024-11-04,SEBASTIAO,15,2,PERECIVEIS LATICINIOS,2024-10-30
2024-11-04,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2024-10-28
2024-11-04,SEBASTIAO,15,22,PERECIVEIS LATICINIOS,2024-11-03
2024-11-04,SEBASTIAO,15,2,PERECIVEIS COMPLEMENTARES,2024-11-03
2024-11-04,SEBASTIAO,15,3,PERECIVEIS COMPLEMENTARES,2024-10-21
2024-11-04,SEBASTIAO,15,1,PERECIVEIS COMPLEMENTARES,2024-10-31
2024-11-04,SEBASTIAO,15,2,PERECIVEIS COMPLEMENTARES,2024-10-28
2024-11-04,SEBASTIAO,15,1,MERCEARIA COMPLEMENTAR,2024-09-18
2024-11-04,SEBASTIAO,15,238,MERCEARIA COMPLEMENTAR,2024-11-02
2024-11-04,SEBASTIAO,15,4,MERCEARIA COMPLEMENTAR,2024-09-30
2024-11-04,SEBASTIAO,15,5,MERCEARIA COMPLEMENTAR,2024-11-03
2024-11-04,SEBASTIAO,23,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-14
2024-11-04,SEBASTIAO,23,1,PERECIVEIS PADARIA E CONFEITARIA,2024-10-27
2024-11-04,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2024-10-15
2024-11-04,SEBASTIAO,23,4,PERECIVEIS LATICINIOS,2024-10-24
2024-11-04,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2024-10-08
2024-11-04,SEBASTIAO,23,9,PERECIVEIS LATICINIOS,2024-09-30
2024-11-04,SEBASTIAO,23,5,PERECIVEIS FLV,2024-08-27
2024-11-04,SEBASTIAO,23,4,PERECIVEIS FLV,2024-10-14
2024-11-04,SEBASTIAO,23,3,PERECIVEIS FLV,2024-10-14
2024-11-04,SEBASTIAO,23,3,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-04,SEBASTIAO,23,4,PERECIVEIS COMPLEMENTARES,2024-11-02
2024-11-04,SEBASTIAO,23,4,PERECIVEIS COMPLEMENTARES,2024-11-03
2024-11-04,SEBASTIAO,23,1,PERECIVEIS COMPLEMENTARES,2024-11-03
2024-11-04,SEBASTIAO,23,1,PERECIVEIS COMPLEMENTARES,2024-10-28
2024-11-04,SEBASTIAO,23,17,PERECIVEIS COMPLEMENTARES,2024-11-02
2024-11-04,SEBASTIAO,23,4,PERECIVEIS COMPLEMENTARES,2024-11-01
2024-11-04,SEBASTIAO,23,16,MERCEARIA LIQUIDA,2024-11-02
2024-11-04,SEBASTIAO,23,7,MERCEARIA LIQUIDA,2024-10-26
2024-11-04,SEBASTIAO,23,98,MERCEARIA COMPLEMENTAR,2024-10-30
2024-11-04,SEBASTIAO,23,2,MERCEARIA COMPLEMENTAR,2024-10-30
2024-11-04,SEBASTIAO,23,7,MERCEARIA COMPLEMENTAR,2024-11-01
2024-11-04,SEBASTIAO,23,24,MERCEARIA COMPLEMENTAR,2024-10-20
2024-11-04,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2024-10-28
2024-11-04,SEBASTIAO,23,9,MERCEARIA COMPLEMENTAR,2024-09-26
2024-11-04,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2024-10-29
2024-11-04,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2024-09-13
2024-11-05,SEBASTIAO,42,18,PERECIVEIS LATICINIOS,2024-11-03
2024-11-05,SEBASTIAO,42,7,PERECIVEIS LATICINIOS,2024-11-02
2024-11-05,SEBASTIAO,42,2,PERECIVEIS LATICINIOS,2024-10-29
2024-11-05,SEBASTIAO,42,1,PERECIVEIS LATICINIOS,2024-10-31
2024-11-05,SEBASTIAO,42,10,PERECIVEIS LATICINIOS,2024-11-02
2024-11-05,SEBASTIAO,42,1,PERECIVEIS LATICINIOS,2024-11-02
2024-11-05,SEBASTIAO,42,2,PERECIVEIS LATICINIOS,2024-10-25
2024-11-05,SEBASTIAO,42,10,PERECIVEIS LATICINIOS,2024-10-24
2024-11-05,SEBASTIAO,42,12,PERECIVEIS LATICINIOS,2024-10-28
2024-11-05,SEBASTIAO,42,2,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-05,SEBASTIAO,42,2,PERECIVEIS COMPLEMENTARES,2024-10-22
2024-11-05,SEBASTIAO,42,52,MERCEARIA LIQUIDA,2024-11-04
2024-11-05,SEBASTIAO,42,1,MERCEARIA LIQUIDA,2024-09-14
2024-11-05,SEBASTIAO,42,15,MERCEARIA COMPLEMENTAR,2024-10-28
2024-11-05,SEBASTIAO,42,15,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,42,2,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,42,4,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,42,5,MERCEARIA COMPLEMENTAR,2024-10-05
2024-11-05,SEBASTIAO,42,30,MERCEARIA COMPLEMENTAR,2024-10-27
2024-11-05,SEBASTIAO,42,10,MERCEARIA COMPLEMENTAR,2024-11-04
2024-11-05,SEBASTIAO,42,2,MERCEARIA COMPLEMENTAR,2024-11-04
2024-11-05,SEBASTIAO,42,5,MERCEARIA COMPLEMENTAR,2024-11-04
2024-11-05,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2024-11-01
2024-11-05,SEBASTIAO,42,75,MERCEARIA COMPLEMENTAR,2024-10-30
2024-11-05,SEBASTIAO,5,1,PERECIVEIS LATICINIOS,2024-10-24
2024-11-05,SEBASTIAO,5,1,FOOD SERVICE MERCEARIA,2023-11-30
2024-11-05,SEBASTIAO,5,23,MERCEARIA BASICA,2024-11-01
2024-11-05,SEBASTIAO,5,7,MERCEARIA BASICA,2024-11-01
2024-11-05,SEBASTIAO,5,1,MERCEARIA BASICA,2024-11-01
2024-11-05,SEBASTIAO,5,1,MERCEARIA BASICA,2024-10-06
2024-11-05,SEBASTIAO,5,1,MERCEARIA BASICA,2024-11-01
2024-11-05,SEBASTIAO,5,4,MERCEARIA COMPLEMENTAR,2024-11-04
2024-11-05,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2024-10-28
2024-11-05,SEBASTIAO,5,10,MERCEARIA COMPLEMENTAR,2024-10-30
2024-11-05,SEBASTIAO,5,5,MERCEARIA COMPLEMENTAR,2024-10-30
2024-11-05,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2024-06-01
2024-11-05,SEBASTIAO,5,17,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,5,29,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,5,9,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,5,10,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-05,SEBASTIAO,5,22,MERCEARIA COMPLEMENTAR,2024-10-27
2024-11-05,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2024-10-20
2024-11-05,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2024-10-28
2024-11-05,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2024-10-28
2024-11-06,SEBASTIAO,4,1,PERECIVEIS LATICINIOS,2024-11-01
2024-11-06,SEBASTIAO,4,1,MERCEARIA LIQUIDA,2024-09-23
2024-11-06,SEBASTIAO,4,8,PERECIVEIS PADARIA E CONFEITARIA,2024-11-05
2024-11-06,SEBASTIAO,4,1,PERECIVEIS FLV,2024-10-16
2024-11-06,SEBASTIAO,4,1,PERECIVEIS FLV,2024-10-31
2024-11-06,SEBASTIAO,4,2,PERECIVEIS FLV,2024-10-24
2024-11-06,SEBASTIAO,4,1,PERECIVEIS COMPLEMENTARES,2024-10-14
2024-11-06,SEBASTIAO,4,1,PERECIVEIS COMPLEMENTARES,2024-11-04
2024-11-06,SEBASTIAO,4,5,PERECIVEIS COMPLEMENTARES,2024-11-05
2024-11-06,SEBASTIAO,4,2,PERECIVEIS COMPLEMENTARES,2024-10-27
2024-11-06,SEBASTIAO,4,4,PERECIVEIS COMPLEMENTARES,2024-10-30
2024-11-06,SEBASTIAO,4,3,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-06,SEBASTIAO,4,5,MERCEARIA COMPLEMENTAR,2024-11-04
2024-11-06,SEBASTIAO,4,6,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-06,SEBASTIAO,4,11,MERCEARIA COMPLEMENTAR,2024-10-27
2024-11-06,SEBASTIAO,4,5,MERCEARIA COMPLEMENTAR,2024-10-22
2024-11-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2024-10-14
2024-11-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2024-10-31
2024-11-06,SEBASTIAO,4,41,MERCEARIA COMPLEMENTAR,2024-10-09
2024-11-06,SEBASTIAO,31,9,PERECIVEIS LATICINIOS,2024-10-31
2024-11-06,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2024-10-24
